sess_date,year,touched_at,pnl,exit
2024-09-16,2024,2024-09-15 20:00:00-04:00,-72.0,SL
2024-09-17,2024,2024-09-17 07:52:00-04:00,52.843540363483044,TR
2024-09-17,2024,2024-09-17 07:52:00-04:00,53.11149127850149,TR
2024-09-17,2024,2024-09-17 10:45:00-04:00,184.08865923371923,TR
2024-09-19,2024,2024-09-19 02:25:00-04:00,-73.125,SL
2024-09-25,2024,2024-09-25 10:15:00-04:00,69.23376077762077,cutoff
2024-09-26,2024,2024-09-25 20:01:00-04:00,-63.75,SL
2024-09-30,2024,2024-09-30 07:38:00-04:00,82.32398810590166,TR
2024-10-01,2024,2024-10-01 10:10:00-04:00,107.71643125829723,cutoff
2024-10-01,2024,2024-10-01 10:10:00-04:00,114.14813768689419,cutoff
2024-10-04,2024,2024-10-04 08:52:00-04:00,-0.0,BE
2024-10-14,2024,2024-10-14 06:16:00-04:00,-0.0,BE
2024-10-14,2024,2024-10-14 09:01:00-04:00,-57.75,SL
2024-10-25,2024,2024-10-25 09:43:00-04:00,-76.5,SL
2024-10-31,2024,2024-10-31 02:48:00-04:00,-40.875,SL
2024-11-06,2024,2024-11-05 21:09:00-05:00,-69.375,SL
2024-11-07,2024,2024-11-07 08:10:00-05:00,-0.0,BE
2024-11-15,2024,2024-11-14 20:07:00-05:00,-64.5,SL
2024-11-20,2024,2024-11-20 03:22:00-05:00,54.14525435004907,TR
2024-11-25,2024,2024-11-25 08:45:00-05:00,-43.875,SL
2024-11-27,2024,2024-11-27 10:37:00-05:00,55.009462181053095,cutoff
2024-12-02,2024,2024-12-02 08:11:00-05:00,-0.0,BE
2024-12-02,2024,2024-12-02 09:32:00-05:00,-56.625,SL
2024-12-04,2024,2024-12-03 23:56:00-05:00,-28.875,SL
2024-12-06,2024,2024-12-06 09:49:00-05:00,-32.23119325057269,cutoff
2024-12-09,2024,2024-12-09 02:36:00-05:00,-12.75,SL
2024-12-13,2024,2024-12-13 09:43:00-05:00,46.62861027698091,TR
2024-12-13,2024,2024-12-13 09:43:00-05:00,51.046910442149965,TR
2024-12-20,2024,2024-12-19 19:16:00-05:00,-99.375,SL
2024-12-24,2024,2024-12-24 10:01:00-05:00,-132.58185796129692,cutoff
2024-12-26,2024,2024-12-25 22:23:00-05:00,34.180090185647714,TR
2024-12-27,2024,2024-12-27 09:39:00-05:00,-83.25,SL
2024-12-30,2024,2024-12-30 08:54:00-05:00,181.77648320807566,TR
2024-12-30,2024,2024-12-30 10:00:00-05:00,189.04314203870308,TR
2025-01-06,2025,2025-01-06 03:47:00-05:00,-55.125,SL
2025-01-07,2025,2025-01-07 10:32:00-05:00,0.0,BE
2025-01-10,2025,2025-01-10 08:35:00-05:00,100.82358749412379,TR
2025-01-10,2025,2025-01-10 09:48:00-05:00,0.0,BE
2025-01-10,2025,2025-01-10 10:01:00-05:00,0.0,BE
2025-01-13,2025,2025-01-13 03:42:00-05:00,-73.5,SL
2025-01-15,2025,2025-01-15 10:00:00-05:00,-76.76951782141259,cutoff
2025-01-16,2025,2025-01-16 02:30:00-05:00,-0.0,BE
2025-01-17,2025,2025-01-17 09:12:00-05:00,-0.0,BE
2025-01-17,2025,2025-01-17 09:26:00-05:00,-0.0,BE
2025-01-20,2025,2025-01-20 09:26:00-05:00,-0.0,BE
2025-01-21,2025,2025-01-20 19:53:00-05:00,-100.5,SL
2025-01-22,2025,2025-01-22 03:47:00-05:00,-39.75,SL
2025-01-24,2025,2025-01-24 09:53:00-05:00,53.207099461520556,TR
2025-01-27,2025,2025-01-27 01:37:00-05:00,-143.625,SL
2025-01-30,2025,2025-01-30 09:49:00-05:00,136.34673705511523,TR
2025-01-31,2025,2025-01-31 09:31:00-05:00,-79.5,SL
2025-02-06,2025,2025-02-06 10:12:00-05:00,-0.0,BE
2025-02-12,2025,2025-02-12 08:36:00-05:00,0.0,BE
2025-02-13,2025,2025-02-13 10:20:00-05:00,-78.15793912611844,cutoff
2025-02-14,2025,2025-02-14 02:16:00-05:00,28.967808485860587,TR
2025-02-17,2025,2025-02-16 20:36:00-05:00,43.25949113430033,TR
2025-02-18,2025,2025-02-18 02:07:00-05:00,-0.0,BE
2025-02-20,2025,2025-02-20 09:53:00-05:00,-39.375,SL
2025-02-24,2025,2025-02-24 09:53:00-05:00,-69.0,SL
2025-02-25,2025,2025-02-25 02:53:00-05:00,61.715227208595024,TR
2025-02-25,2025,2025-02-25 05:51:00-05:00,127.71174029691247,TR
2025-02-25,2025,2025-02-25 09:52:00-05:00,-88.5,SL
2025-02-27,2025,2025-02-27 10:00:00-05:00,192.17113686565426,TR
2025-03-04,2025,2025-03-04 10:00:00-05:00,0.0,BE
2025-03-07,2025,2025-03-07 10:32:00-05:00,191.49766743796135,TR
2025-03-10,2025,2025-03-10 10:02:00-04:00,-200.0,SL
2025-03-13,2025,2025-03-13 10:00:00-04:00,183.9368463990977,TR
2025-03-17,2025,2025-03-17 09:40:00-04:00,184.00023287708245,TR
2025-03-24,2025,2025-03-24 04:09:00-04:00,-48.75,SL
2025-03-25,2025,2025-03-25 08:31:00-04:00,-0.0,BE
2025-03-28,2025,2025-03-28 10:12:00-04:00,-189.0,SL
2025-03-31,2025,2025-03-30 20:20:00-04:00,0.0,BE
2025-03-31,2025,2025-03-31 07:32:00-04:00,68.16435001209538,TR
2025-03-31,2025,2025-03-31 09:44:00-04:00,103.83861673597494,TR
2025-04-03,2025,2025-04-03 10:49:00-04:00,0.0,BE
2025-04-04,2025,2025-04-04 10:50:00-04:00,227.62904124763372,TR
2025-04-16,2025,2025-04-15 20:13:00-04:00,-103.5,SL
2025-04-21,2025,2025-04-21 09:56:00-04:00,-85.5,SL
2025-04-23,2025,2025-04-23 04:40:00-04:00,-0.0,BE
2025-04-23,2025,2025-04-23 07:05:00-04:00,-0.0,BE
2025-04-30,2025,2025-04-30 09:39:00-04:00,186.72187473989834,TR
2025-04-30,2025,2025-04-30 09:58:00-04:00,190.04002017429593,TR
2025-05-06,2025,2025-05-06 09:51:00-04:00,90.14283365356096,TR
2025-05-06,2025,2025-05-06 09:55:00-04:00,77.07103735810597,TR
2025-05-08,2025,2025-05-08 00:41:00-04:00,-0.0,BE
2025-05-12,2025,2025-05-11 21:07:00-04:00,-0.0,BE
2025-05-13,2025,2025-05-13 10:17:00-04:00,-91.35490658599883,cutoff
2025-05-19,2025,2025-05-18 23:41:00-04:00,54.05251190325362,TR
2025-05-20,2025,2025-05-19 19:32:00-04:00,58.37602820053144,TR
2025-05-22,2025,2025-05-22 08:16:00-04:00,190.3010282005307,TR
2025-05-22,2025,2025-05-22 08:16:00-04:00,184.47140433925233,TR
2025-05-23,2025,2025-05-23 07:43:00-04:00,-69.75,SL
2025-05-28,2025,2025-05-28 06:54:00-04:00,-0.0,BE
2025-05-28,2025,2025-05-28 09:39:00-04:00,61.3790943287313,TR
2025-05-29,2025,2025-05-28 19:00:00-04:00,-162.0,SL
2025-05-30,2025,2025-05-30 08:11:00-04:00,66.18112365008346,TR
2025-06-03,2025,2025-06-03 10:03:00-04:00,-0.0,BE
2025-06-03,2025,2025-06-03 10:51:00-04:00,-72.3330182796999,cutoff
2025-06-05,2025,2025-06-05 03:27:00-04:00,-31.875,SL
2025-06-11,2025,2025-06-11 08:30:00-04:00,-87.375,SL
2025-06-12,2025,2025-06-12 04:02:00-04:00,0.0,BE
2025-06-13,2025,2025-06-12 20:05:00-04:00,-159.375,SL
2025-06-16,2025,2025-06-16 03:07:00-04:00,-78.375,SL
2025-06-19,2025,2025-06-18 21:04:00-04:00,0.0,BE
2025-06-19,2025,2025-06-19 09:05:00-04:00,-38.51368658431966,cutoff
2025-06-20,2025,2025-06-20 08:51:00-04:00,169.4787476387064,TR
2025-06-24,2025,2025-06-23 19:18:00-04:00,-0.0,BE
2025-06-24,2025,2025-06-23 19:22:00-04:00,-0.0,BE
2025-06-24,2025,2025-06-24 01:45:00-04:00,-43.5,SL
2025-06-25,2025,2025-06-25 09:30:00-04:00,45.853264443598164,TR
2025-06-27,2025,2025-06-27 02:11:00-04:00,-45.375,SL
2025-07-03,2025,2025-07-03 09:30:00-04:00,-127.5,SL
2025-07-15,2025,2025-07-14 21:50:00-04:00,-33.375,SL
2025-07-16,2025,2025-07-16 03:07:00-04:00,64.05027068902564,TR
2025-07-18,2025,2025-07-18 09:28:00-04:00,44.59313403935448,TR
2025-07-21,2025,2025-07-21 09:39:00-04:00,-71.625,SL
2025-07-25,2025,2025-07-24 21:43:00-04:00,31.637770689027093,TR
2025-07-28,2025,2025-07-28 01:53:00-04:00,27.36102130270592,TR
2025-07-28,2025,2025-07-28 01:54:00-04:00,30.810734920101822,TR
2025-07-29,2025,2025-07-29 03:46:00-04:00,-0.0,BE
2025-07-29,2025,2025-07-29 09:31:00-04:00,63.075267793567036,TR
2025-07-31,2025,2025-07-31 03:41:00-04:00,39.796598859476944,TR
2025-08-01,2025,2025-08-01 03:36:00-04:00,-61.5,SL
2025-08-05,2025,2025-08-05 08:14:00-04:00,50.41028671258755,TR
2025-08-07,2025,2025-08-07 05:56:00-04:00,95.02637841004253,TR
2025-08-13,2025,2025-08-12 19:49:00-04:00,26.51008415141041,TR
2025-08-13,2025,2025-08-13 08:36:00-04:00,-29.25,SL
2025-08-15,2025,2025-08-15 09:49:00-04:00,62.230585223860544,TR
2025-08-19,2025,2025-08-19 09:47:00-04:00,70.42166162341528,TR
2025-08-19,2025,2025-08-19 10:28:00-04:00,-176.84442981908796,cutoff
2025-08-20,2025,2025-08-20 09:45:00-04:00,-59.625,SL
2025-08-22,2025,2025-08-22 10:08:00-04:00,-21.840778657686315,cutoff
2025-08-28,2025,2025-08-28 09:31:00-04:00,110.30191720804942,TR
2025-08-28,2025,2025-08-28 09:33:00-04:00,124.65478447243368,TR
2025-09-02,2025,2025-09-02 03:42:00-04:00,-61.125,SL
2025-09-03,2025,2025-09-03 10:34:00-04:00,124.25294373329234,TR
2025-09-05,2025,2025-09-05 00:25:00-04:00,-0.0,BE
2025-09-05,2025,2025-09-05 08:35:00-04:00,-47.625,SL
2025-09-10,2025,2025-09-10 01:30:00-04:00,13.841704595364718,TR
2025-09-10,2025,2025-09-10 02:22:00-04:00,23.31918610804496,TR
2025-09-10,2025,2025-09-10 08:30:00-04:00,53.561988562920305,TR
2025-09-10,2025,2025-09-10 08:30:00-04:00,51.887704685446806,TR
2025-09-10,2025,2025-09-10 08:30:00-04:00,60.17526747663942,TR
2025-09-10,2025,2025-09-10 08:30:00-04:00,62.07775337583371,TR
2025-09-15,2025,2025-09-14 20:00:00-04:00,-42.75,SL
2025-09-18,2025,2025-09-18 03:55:00-04:00,-58.875,SL
2025-09-25,2025,2025-09-25 07:58:00-04:00,-67.875,SL
2025-09-29,2025,2025-09-29 05:28:00-04:00,-0.0,BE
2025-10-02,2025,2025-10-01 20:50:00-04:00,-38.625,SL
2025-10-06,2025,2025-10-06 08:10:00-04:00,-0.0,BE
2025-10-09,2025,2025-10-08 19:17:00-04:00,55.40666616943054,TR
2025-10-14,2025,2025-10-14 09:43:00-04:00,151.3186410469425,TR
2025-10-15,2025,2025-10-15 10:04:00-04:00,190.07358138374184,TR
2025-10-17,2025,2025-10-17 01:43:00-04:00,65.84519171765714,TR
2025-10-20,2025,2025-10-20 09:32:00-04:00,-84.375,SL
2025-10-21,2025,2025-10-20 22:30:00-04:00,43.65933763212888,TR
2025-10-24,2025,2025-10-24 05:37:00-04:00,-0.0,BE
2025-10-24,2025,2025-10-24 08:30:00-04:00,-34.875,SL
2025-10-27,2025,2025-10-26 23:20:00-04:00,-0.0,BE
2025-10-28,2025,2025-10-28 09:31:00-04:00,44.72996771574981,TR
2025-10-29,2025,2025-10-29 04:03:00-04:00,56.56468761072392,TR
2025-10-30,2025,2025-10-30 09:36:00-04:00,0.0,BE
2025-11-04,2025,2025-11-04 00:40:00-05:00,-54.375,SL
2025-11-05,2025,2025-11-04 20:01:00-05:00,132.8701730867724,TR
2025-11-07,2025,2025-11-06 23:02:00-05:00,120.16214786386263,TR
2025-11-07,2025,2025-11-06 23:02:00-05:00,115.54503853188362,TR
2025-11-07,2025,2025-11-06 23:02:00-05:00,114.87539781435044,TR
2025-11-10,2025,2025-11-09 22:02:00-05:00,-60.0,SL
2025-11-13,2025,2025-11-13 09:40:00-05:00,0.0,BE
2025-11-13,2025,2025-11-13 09:44:00-05:00,148.99520751897217,TR
2025-11-13,2025,2025-11-13 10:49:00-05:00,0.0,BE
2025-11-14,2025,2025-11-14 07:39:00-05:00,192.98688032571226,TR
2025-11-14,2025,2025-11-14 09:32:00-05:00,148.46166771965,TR
2025-11-17,2025,2025-11-17 02:23:00-05:00,69.82745881189112,TR
2025-11-18,2025,2025-11-18 09:52:00-05:00,-114.75,SL
2025-11-20,2025,2025-11-20 08:31:00-05:00,-0.0,BE
2025-11-20,2025,2025-11-20 09:56:00-05:00,-0.0,BE
2025-11-24,2025,2025-11-24 09:35:00-05:00,-109.5,SL
2025-11-26,2025,2025-11-26 09:30:00-05:00,99.99392892360993,TR
2025-12-02,2025,2025-12-02 09:39:00-05:00,62.69707932310848,TR
2025-12-02,2025,2025-12-02 09:39:00-05:00,61.73550268881809,TR
2025-12-02,2025,2025-12-02 10:01:00-05:00,-0.0,BE
2025-12-05,2025,2025-12-05 10:00:00-05:00,-0.0,BE
2025-12-05,2025,2025-12-05 10:03:00-05:00,82.30849800927535,cutoff
2025-12-11,2025,2025-12-10 22:07:00-05:00,235.35142874338635,TR
2025-12-11,2025,2025-12-10 22:09:00-05:00,182.6320028936243,TR
2025-12-12,2025,2025-12-12 10:26:00-05:00,-196.125,SL
2025-12-16,2025,2025-12-16 02:37:00-05:00,53.74160256810501,TR
2025-12-16,2025,2025-12-16 02:38:00-05:00,47.69697403022292,TR
2025-12-16,2025,2025-12-16 02:38:00-05:00,47.68881306865296,TR
2025-12-17,2025,2025-12-17 10:52:00-05:00,-107.3813558302536,cutoff
2025-12-19,2025,2025-12-19 10:00:00-05:00,23.26703184737562,cutoff
2025-12-22,2025,2025-12-22 04:40:00-05:00,-0.0,BE
2025-12-22,2025,2025-12-22 09:31:00-05:00,95.32780449349593,TR
2025-12-26,2025,2025-12-25 19:13:00-05:00,-0.0,BE
2025-12-26,2025,2025-12-26 08:40:00-05:00,52.71660256810355,TR
2025-12-26,2025,2025-12-26 09:36:00-05:00,73.74707213260263,TR
2025-12-31,2025,2025-12-30 20:00:00-05:00,0.0,BE
2026-01-02,2026,2026-01-02 10:57:00-05:00,-3.77792786739883,cutoff
2026-01-13,2026,2026-01-13 08:31:00-05:00,50.40700935588393,TR
2026-01-14,2026,2026-01-14 09:59:00-05:00,99.46397432779122,TR
2026-01-14,2026,2026-01-14 10:00:00-05:00,0.0,BE
2026-01-14,2026,2026-01-14 10:51:00-05:00,0.0,BE
2026-01-16,2026,2026-01-16 10:36:00-05:00,85.43684328623203,cutoff
2026-01-19,2026,2026-01-18 22:24:00-05:00,0.0,BE
2026-01-19,2026,2026-01-19 02:10:00-05:00,48.00980441722277,TR
2026-01-19,2026,2026-01-19 02:10:00-05:00,50.97796019931411,TR
2026-01-19,2026,2026-01-19 02:40:00-05:00,49.52926196145563,TR
2026-01-19,2026,2026-01-19 04:25:00-05:00,86.52567605476725,TR
2026-01-20,2026,2026-01-20 03:31:00-05:00,-95.625,SL
2026-01-27,2026,2026-01-26 21:57:00-05:00,-0.0,BE
2026-01-27,2026,2026-01-27 01:06:00-05:00,52.8638486943928,TR
2026-01-27,2026,2026-01-27 10:10:00-05:00,-0.0,BE
2026-01-27,2026,2026-01-27 10:36:00-05:00,-11.18682394523421,cutoff
2026-01-28,2026,2026-01-27 19:35:00-05:00,-55.125,SL
2026-01-29,2026,2026-01-29 09:42:00-05:00,-79.5,SL
2026-02-02,2026,2026-02-01 22:14:00-05:00,-138.75,SL
2026-02-04,2026,2026-02-04 10:01:00-05:00,0.0,BE
2026-02-09,2026,2026-02-08 19:02:00-05:00,215.78412662938354,TR
2026-02-13,2026,2026-02-13 06:30:00-05:00,101.55814283483414,TR
2026-02-18,2026,2026-02-18 10:17:00-05:00,191.84211892497842,TR
2026-02-25,2026,2026-02-25 08:55:00-05:00,-67.5,SL
2026-02-27,2026,2026-02-27 08:30:00-05:00,0.0,BE
2026-03-02,2026,2026-03-02 01:48:00-05:00,136.18538718617492,TR
2026-03-03,2026,2026-03-03 04:46:00-05:00,231.41814706996593,TR
2026-03-03,2026,2026-03-03 04:46:00-05:00,228.79674451065148,TR
2026-03-03,2026,2026-03-03 05:08:00-05:00,0.0,BE
2026-03-03,2026,2026-03-03 06:20:00-05:00,134.61802389251898,TR
2026-03-04,2026,2026-03-04 10:01:00-05:00,-200.0,SL
2026-03-05,2026,2026-03-04 19:15:00-05:00,79.4342445106522,TR
2026-03-09,2026,2026-03-08 20:23:00-04:00,225.01755998831868,TR
2026-03-09,2026,2026-03-08 21:31:00-04:00,180.48260253400076,TR
2026-03-10,2026,2026-03-10 04:08:00-04:00,-0.0,BE
2026-03-12,2026,2026-03-12 09:55:00-04:00,85.77831764170696,TR
2026-03-12,2026,2026-03-12 10:37:00-04:00,23.32470724882296,cutoff
2026-03-17,2026,2026-03-17 09:46:00-04:00,93.1980530150613,cutoff
2026-03-18,2026,2026-03-18 01:27:00-04:00,-27.0,SL
2026-03-19,2026,2026-03-19 03:57:00-04:00,89.98994046080043,TR
2026-03-19,2026,2026-03-19 05:25:00-04:00,132.642538452008,TR
2026-03-20,2026,2026-03-20 10:12:00-04:00,0.0,BE
2026-03-26,2026,2026-03-26 08:35:00-04:00,0.0,BE
2026-03-31,2026,2026-03-30 20:17:00-04:00,165.87369712474174,TR
2026-04-01,2026,2026-03-31 19:58:00-04:00,-0.0,BE
2026-04-02,2026,2026-04-02 07:28:00-04:00,123.70606019260958,TR
2026-04-06,2026,2026-04-05 22:19:00-04:00,82.16381924296002,TR
2026-04-08,2026,2026-04-07 19:04:00-04:00,-200.0,SL
2026-04-10,2026,2026-04-09 20:59:00-04:00,63.59253845200874,TR
2026-04-10,2026,2026-04-09 21:30:00-04:00,-0.0,BE
2026-04-10,2026,2026-04-10 08:29:00-04:00,70.62091809900085,TR
2026-04-14,2026,2026-04-13 19:07:00-04:00,46.36065671421966,TR
2026-04-15,2026,2026-04-14 19:34:00-04:00,-0.0,BE
2026-04-17,2026,2026-04-17 09:07:00-04:00,-0.0,BE
2026-04-24,2026,2026-04-24 07:07:00-04:00,124.17238710808306,TR
2026-04-24,2026,2026-04-24 07:30:00-04:00,118.95610660360398,TR
2026-04-27,2026,2026-04-26 22:00:00-04:00,120.60053673353832,TR
2026-04-28,2026,2026-04-28 08:23:00-04:00,182.19121248907322,TR
2026-04-30,2026,2026-04-29 19:48:00-04:00,188.68417796163703,TR
2026-04-30,2026,2026-04-29 19:54:00-04:00,194.93876596627524,TR
2026-05-01,2026,2026-05-01 09:33:00-04:00,-118.125,SL
2026-05-05,2026,2026-05-05 10:36:00-04:00,-0.0,BE
2026-05-08,2026,2026-05-08 10:58:00-04:00,-80.84212027527974,cutoff
2026-05-11,2026,2026-05-11 09:32:00-04:00,134.36180694650102,TR
2026-05-14,2026,2026-05-13 19:05:00-04:00,-0.0,BE
2026-05-14,2026,2026-05-13 20:17:00-04:00,84.49286561581903,TR
2026-05-14,2026,2026-05-14 10:50:00-04:00,-16.485498886017012,cutoff
2026-05-18,2026,2026-05-17 19:40:00-04:00,183.37144194421126,TR
2026-05-19,2026,2026-05-19 09:20:00-04:00,171.46786561581757,TR
2026-05-19,2026,2026-05-19 10:07:00-04:00,188.6982654597159,TR
2026-05-19,2026,2026-05-19 10:14:00-04:00,0.0,BE
2026-05-21,2026,2026-05-21 00:59:00-04:00,111.43205887296062,TR
2026-05-22,2026,2026-05-22 04:18:00-04:00,92.55362077263271,TR
2026-05-25,2026,2026-05-24 23:00:00-04:00,0.7464419442112558,cutoff
2026-05-26,2026,2026-05-26 10:00:00-04:00,-0.29427308423328213,cutoff
2026-05-27,2026,2026-05-27 07:00:00-04:00,-54.375,SL
2026-05-29,2026,2026-05-29 09:57:00-04:00,82.03147395402993,TR
2026-06-04,2026,2026-06-04 07:36:00-04:00,0.0,BE
2026-06-05,2026,2026-06-04 21:13:00-04:00,0.0,BE
2026-06-05,2026,2026-06-05 09:30:00-04:00,-172.5,SL
