level_id_ref,level_idx,session_date,created_at_ref,expiry_at_ref,side_ref,level_ref,touched_at_ref,norm_level_id,level_id_codex,level_index,level_session,created_at_codex,expiry_at_codex,sess_date,year,side_codex,sign,level_codex,touched_at_codex,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,_merge
686_upper,686,2020-09-02,2020-09-02 10:30:00-04:00,2020-09-30 10:30:00-04:00,upper,12683.575569760858,,686_upper,,,,,,,,,,,,,,,,,left_only
687_upper,687,2020-09-03,2020-09-03 10:30:00-04:00,2020-10-01 10:30:00-04:00,upper,12503.48773101344,,687_upper,,,,,,,,,,,,,,,,,left_only
688_upper,688,2020-09-04,2020-09-04 10:30:00-04:00,2020-10-02 10:30:00-04:00,upper,12202.867144424748,,688_upper,,,,,,,,,,,,,,,,,left_only
689_upper,689,2020-09-07,2020-09-07 10:30:00-04:00,2020-10-05 10:30:00-04:00,upper,11676.541862437862,,689_upper,,,,,,,,,,,,,,,,,left_only
68_lower,68,2018-04-09,2018-04-09 10:30:00-04:00,2018-05-07 10:30:00-04:00,lower,6396.734638806798,,68_lower,,,,,,,,,,,,,,,,,left_only
692_upper,692,2020-09-10,2020-09-10 10:30:00-04:00,2020-10-08 10:30:00-04:00,upper,11754.948044306308,,692_upper,,,,,,,,,,,,,,,,,left_only
699_lower,699,2020-09-21,2020-09-21 10:30:00-04:00,2020-10-19 10:30:00-04:00,lower,10516.228803377606,,699_lower,,,,,,,,,,,,,,,,,left_only
702_lower,702,2020-09-24,2020-09-24 10:30:00-04:00,2020-10-22 10:30:00-04:00,lower,10453.78986065236,,702_lower,,,,,,,,,,,,,,,,,left_only
703_lower,703,2020-09-25,2020-09-25 10:30:00-04:00,2020-10-23 10:30:00-04:00,lower,10661.452633910209,,703_lower,,,,,,,,,,,,,,,,,left_only
704_lower,704,2020-09-28,2020-09-28 10:30:00-04:00,2020-10-26 10:30:00-04:00,lower,11101.16252690513,,704_lower,,,,,,,,,,,,,,,,,left_only
706_lower,706,2020-09-30,2020-09-30 10:30:00-04:00,2020-10-28 10:30:00-04:00,lower,11088.77170451576,,706_lower,,,,,,,,,,,,,,,,,left_only
727_lower,727,2020-10-29,2020-10-29 10:30:00-04:00,2020-11-26 10:30:00-05:00,lower,10936.343189913008,,727_lower,,,,,,,,,,,,,,,,,left_only
728_lower,728,2020-10-30,2020-10-30 10:30:00-04:00,2020-11-27 10:30:00-05:00,lower,10869.28397853875,,728_lower,,,,,,,,,,,,,,,,,left_only
729_lower,729,2020-11-02,2020-11-02 10:30:00-05:00,2020-11-30 10:30:00-05:00,lower,10906.74693749029,,729_lower,,,,,,,,,,,,,,,,,left_only
730_lower,730,2020-11-03,2020-11-03 10:30:00-05:00,2020-12-01 10:30:00-05:00,lower,10845.541654408433,,730_lower,,,,,,,,,,,,,,,,,left_only
731_lower,731,2020-11-04,2020-11-04 10:30:00-05:00,2020-12-02 10:30:00-05:00,lower,11312.800276670145,,731_lower,,,,,,,,,,,,,,,,,left_only
735_lower,735,2020-11-10,2020-11-10 10:30:00-05:00,2020-12-08 10:30:00-05:00,lower,11403.202969001435,,735_lower,,,,,,,,,,,,,,,,,left_only
736_lower,736,2020-11-11,2020-11-11 10:30:00-05:00,2020-12-09 10:30:00-05:00,lower,11508.277700959792,,736_lower,,,,,,,,,,,,,,,,,left_only
737_lower,737,2020-11-12,2020-11-12 10:30:00-05:00,2020-12-10 10:30:00-05:00,lower,11730.252056351486,,737_lower,,,,,,,,,,,,,,,,,left_only
738_lower,738,2020-11-13,2020-11-13 10:30:00-05:00,2020-12-11 10:30:00-05:00,lower,11685.80568341904,,738_lower,,,,,,,,,,,,,,,,,left_only
739_lower,739,2020-11-16,2020-11-16 10:30:00-05:00,2020-12-14 10:30:00-05:00,lower,11721.311930386615,,739_lower,,,,,,,,,,,,,,,,,left_only
741_lower,741,2020-11-18,2020-11-18 10:30:00-05:00,2020-12-16 10:30:00-05:00,lower,11782.78553684071,,741_lower,,,,,,,,,,,,,,,,,left_only
742_lower,742,2020-11-19,2020-11-19 10:30:00-05:00,2020-12-17 10:30:00-05:00,lower,11700.627848405522,,742_lower,,,,,,,,,,,,,,,,,left_only
744_lower,744,2020-11-23,2020-11-23 10:30:00-05:00,2020-12-21 10:30:00-05:00,lower,11732.681672503282,,744_lower,,,,,,,,,,,,,,,,,left_only
745_lower,745,2020-11-24,2020-11-24 10:30:00-05:00,2020-12-22 10:30:00-05:00,lower,11759.670125451266,,745_lower,,,,,,,,,,,,,,,,,left_only
746_lower,746,2020-11-25,2020-11-25 10:30:00-05:00,2020-12-23 10:30:00-05:00,lower,11953.560183496194,,746_lower,,,,,,,,,,,,,,,,,left_only
747_lower,747,2020-11-26,2020-11-26 10:30:00-05:00,2020-12-24 10:30:00-05:00,lower,12068.613373170085,,747_lower,,,,,,,,,,,,,,,,,left_only
748_lower,748,2020-11-27,2020-11-27 10:30:00-05:00,2020-12-28 10:30:00-05:00,lower,12072.697581669028,,748_lower,,,,,,,,,,,,,,,,,left_only
749_lower,749,2020-11-30,2020-11-30 10:30:00-05:00,2020-12-29 10:30:00-05:00,lower,12071.93526116065,,749_lower,,,,,,,,,,,,,,,,,left_only
750_lower,750,2020-12-01,2020-12-01 10:30:00-05:00,2020-12-30 10:30:00-05:00,lower,12191.871617943943,,750_lower,,,,,,,,,,,,,,,,,left_only
751_lower,751,2020-12-02,2020-12-02 10:30:00-05:00,2021-01-04 10:30:00-05:00,lower,12175.03577482216,,751_lower,,,,,,,,,,,,,,,,,left_only
757_lower,757,2020-12-10,2020-12-10 10:30:00-05:00,2021-01-12 10:30:00-05:00,lower,12014.544836821166,,757_lower,,,,,,,,,,,,,,,,,left_only
758_lower,758,2020-12-11,2020-12-11 10:30:00-05:00,2021-01-13 10:30:00-05:00,lower,12133.744744049049,,758_lower,,,,,,,,,,,,,,,,,left_only
759_lower,759,2020-12-14,2020-12-14 10:30:00-05:00,2021-01-14 10:30:00-05:00,lower,12233.908201252483,,759_lower,,,,,,,,,,,,,,,,,left_only
760_lower,760,2020-12-15,2020-12-15 10:30:00-05:00,2021-01-15 10:30:00-05:00,lower,12401.866002310304,,760_lower,,,,,,,,,,,,,,,,,left_only
761_lower,761,2020-12-16,2020-12-16 10:30:00-05:00,2021-01-18 10:30:00-05:00,lower,12444.405601705286,,761_lower,,,,,,,,,,,,,,,,,left_only
764_lower,764,2020-12-21,2020-12-21 10:30:00-05:00,2021-01-21 10:30:00-05:00,lower,12329.326315274671,,764_lower,,,,,,,,,,,,,,,,,left_only
772_lower,772,2021-01-05,2021-01-05 10:30:00-05:00,2021-02-02 10:30:00-05:00,lower,12449.42659985465,,772_lower,,,,,,,,,,,,,,,,,left_only
773_lower,773,2021-01-06,2021-01-06 10:30:00-05:00,2021-02-03 10:30:00-05:00,lower,12367.784107948914,,773_lower,,,,,,,,,,,,,,,,,left_only
774_lower,774,2021-01-07,2021-01-07 10:30:00-05:00,2021-02-04 10:30:00-05:00,lower,12514.572789215705,,774_lower,,,,,,,,,,,,,,,,,left_only
777_lower,777,2021-01-12,2021-01-12 10:30:00-05:00,2021-02-09 10:30:00-05:00,lower,12689.089815395764,,777_lower,,,,,,,,,,,,,,,,,left_only
778_lower,778,2021-01-13,2021-01-13 10:30:00-05:00,2021-02-10 10:30:00-05:00,lower,12708.359735515094,,778_lower,,,,,,,,,,,,,,,,,left_only
780_lower,780,2021-01-15,2021-01-15 10:30:00-05:00,2021-02-12 10:30:00-05:00,lower,12602.734882278251,,780_lower,,,,,,,,,,,,,,,,,left_only
781_lower,781,2021-01-18,2021-01-18 10:30:00-05:00,2021-02-15 10:30:00-05:00,lower,12645.619146094452,,781_lower,,,,,,,,,,,,,,,,,left_only
782_lower,782,2021-01-19,2021-01-19 10:30:00-05:00,2021-02-16 10:30:00-05:00,lower,12708.513752571796,,782_lower,,,,,,,,,,,,,,,,,left_only
798_upper,798,2021-02-10,2021-02-10 10:30:00-05:00,2021-03-10 10:30:00-05:00,upper,13980.42460159996,,798_upper,,,,,,,,,,,,,,,,,left_only
801_upper,801,2021-02-15,2021-02-15 10:30:00-05:00,2021-03-15 10:30:00-04:00,upper,13991.746888693671,,801_upper,,,,,,,,,,,,,,,,,left_only
802_upper,802,2021-02-16,2021-02-16 10:30:00-05:00,2021-03-16 10:30:00-04:00,upper,14008.466214572743,,802_upper,,,,,,,,,,,,,,,,,left_only
803_upper,803,2021-02-17,2021-02-17 10:30:00-05:00,2021-03-17 10:30:00-04:00,upper,13856.517553109792,,803_upper,,,,,,,,,,,,,,,,,left_only
804_upper,804,2021-02-18,2021-02-18 10:30:00-05:00,2021-03-18 10:30:00-04:00,upper,13754.822785138304,,804_upper,,,,,,,,,,,,,,,,,left_only
805_upper,805,2021-02-19,2021-02-19 10:30:00-05:00,2021-03-19 10:30:00-04:00,upper,13866.517937512665,,805_upper,,,,,,,,,,,,,,,,,left_only
806_upper,806,2021-02-22,2021-02-22 10:30:00-05:00,2021-03-22 10:30:00-04:00,upper,13602.87885360825,,806_upper,,,,,,,,,,,,,,,,,left_only
809_upper,809,2021-02-25,2021-02-25 10:30:00-05:00,2021-03-25 10:30:00-04:00,upper,13452.656030995671,,809_upper,,,,,,,,,,,,,,,,,left_only
80_lower,80,2018-04-25,2018-04-25 10:30:00-04:00,2018-05-23 10:30:00-04:00,lower,6383.823079425147,,80_lower,,,,,,,,,,,,,,,,,left_only
811_upper,811,2021-03-01,2021-03-01 10:30:00-05:00,2021-03-29 10:30:00-04:00,upper,13338.034175052984,,811_upper,,,,,,,,,,,,,,,,,left_only
812_upper,812,2021-03-02,2021-03-02 10:30:00-05:00,2021-03-30 10:30:00-04:00,upper,13509.348875986949,,812_upper,,,,,,,,,,,,,,,,,left_only
815_lower,815,2021-03-05,2021-03-05 10:30:00-05:00,2021-04-05 10:30:00-04:00,lower,12171.07744402676,,815_lower,,,,,,,,,,,,,,,,,left_only
817_lower,817,2021-03-09,2021-03-09 10:30:00-05:00,2021-04-07 10:30:00-04:00,lower,12355.354911807946,,817_lower,,,,,,,,,,,,,,,,,left_only
819_upper,819,2021-03-11,2021-03-11 10:30:00-05:00,2021-04-09 10:30:00-04:00,upper,13171.475961304095,2021-03-16 09:32:00-04:00,819_upper,819:upper,819.0,2021-03-11,2021-03-11 10:30:00-05:00,2021-04-09 10:30:00-04:00,2021-03-16,2021.0,upper,-1.0,13171.475961304095,2021-03-16 03:20:00-04:00,44.25,2021-03-16 15:00:00-04:00,True,True,True,both
81_lower,81,2018-04-26,2018-04-26 10:30:00-04:00,2018-05-24 10:30:00-04:00,lower,6518.009329042327,,81_lower,,,,,,,,,,,,,,,,,left_only
820_upper,820,2021-03-12,2021-03-12 10:30:00-05:00,2021-04-12 10:30:00-04:00,upper,13090.352101714769,2021-03-15 21:16:00-04:00,820_upper,820:upper,820.0,2021-03-12,2021-03-12 10:30:00-05:00,2021-04-12 10:30:00-04:00,2021-03-15,2021.0,upper,-1.0,13084.97791675882,2021-03-15 16:01:00-04:00,83.25,,False,True,False,both
825_lower,825,2021-03-19,2021-03-19 10:30:00-04:00,2021-04-19 10:30:00-04:00,lower,12512.657346880758,,825_lower,,,,,,,,,,,,,,,,,left_only
829_lower,829,2021-03-25,2021-03-25 10:30:00-04:00,2021-04-23 10:30:00-04:00,lower,12499.695910225788,,829_lower,,,,,,,,,,,,,,,,,left_only
830_lower,830,2021-03-26,2021-03-26 10:30:00-04:00,2021-04-26 10:30:00-04:00,lower,12584.407669517685,,830_lower,,,,,,,,,,,,,,,,,left_only
831_lower,831,2021-03-29,2021-03-29 10:30:00-04:00,2021-04-27 10:30:00-04:00,lower,12682.23565794366,,831_lower,,,,,,,,,,,,,,,,,left_only
832_lower,832,2021-03-30,2021-03-30 10:30:00-04:00,2021-04-28 10:30:00-04:00,lower,12648.330571428483,,832_lower,,,,,,,,,,,,,,,,,left_only
833_lower,833,2021-03-31,2021-03-31 10:30:00-04:00,2021-04-29 10:30:00-04:00,lower,12767.1363694526,,833_lower,,,,,,,,,,,,,,,,,left_only
834_lower,834,2021-04-01,2021-04-01 10:30:00-04:00,2021-04-30 10:30:00-04:00,lower,13094.50201248464,,834_lower,,,,,,,,,,,,,,,,,left_only
835_lower,835,2021-04-05,2021-04-05 10:30:00-04:00,2021-05-03 10:30:00-04:00,lower,13253.126128627107,,835_lower,,,,,,,,,,,,,,,,,left_only
836_lower,836,2021-04-06,2021-04-06 10:30:00-04:00,2021-05-04 10:30:00-04:00,lower,13404.170737365024,,836_lower,,,,,,,,,,,,,,,,,left_only
837_lower,837,2021-04-07,2021-04-07 10:30:00-04:00,2021-05-05 10:30:00-04:00,lower,13366.937920078584,,837_lower,,,,,,,,,,,,,,,,,left_only
842_upper,842,2021-04-14,2021-04-14 10:30:00-04:00,2021-05-12 10:30:00-04:00,upper,14127.846938223502,,842_upper,,,,,,,,,,,,,,,,,left_only
843_upper,843,2021-04-15,2021-04-15 10:30:00-04:00,2021-05-13 10:30:00-04:00,upper,14104.90839681168,,843_upper,,,,,,,,,,,,,,,,,left_only
844_upper,844,2021-04-16,2021-04-16 10:30:00-04:00,2021-05-14 10:30:00-04:00,upper,14185.330527521714,,844_upper,,,,,,,,,,,,,,,,,left_only
845_upper,845,2021-04-19,2021-04-19 10:30:00-04:00,2021-05-17 10:30:00-04:00,upper,14147.391104352251,,845_upper,,,,,,,,,,,,,,,,,left_only
84_lower,84,2018-05-01,2018-05-01 10:30:00-04:00,2018-05-29 10:30:00-04:00,lower,6520.94192822901,,84_lower,,,,,,,,,,,,,,,,,left_only
850_upper,850,2021-04-26,2021-04-26 10:30:00-04:00,2021-05-24 10:30:00-04:00,upper,14089.195250888008,,850_upper,,,,,,,,,,,,,,,,,left_only
851_upper,851,2021-04-27,2021-04-27 10:30:00-04:00,2021-05-25 10:30:00-04:00,upper,14197.12758231003,,851_upper,,,,,,,,,,,,,,,,,left_only
852_upper,852,2021-04-28,2021-04-28 10:30:00-04:00,2021-05-26 10:30:00-04:00,upper,14117.013395250697,,852_upper,,,,,,,,,,,,,,,,,left_only
853_upper,853,2021-04-29,2021-04-29 10:30:00-04:00,2021-05-27 10:30:00-04:00,upper,14228.867662360486,,853_upper,,,,,,,,,,,,,,,,,left_only
854_upper,854,2021-04-30,2021-04-30 10:30:00-04:00,2021-05-28 10:30:00-04:00,upper,14061.031058911803,,854_upper,,,,,,,,,,,,,,,,,left_only
855_upper,855,2021-05-03,2021-05-03 10:30:00-04:00,2021-05-31 10:30:00-04:00,upper,14089.20802103516,,855_upper,,,,,,,,,,,,,,,,,left_only
856_upper,856,2021-05-04,2021-05-04 10:30:00-04:00,2021-06-01 10:30:00-04:00,upper,13901.6139598216,,856_upper,,,,,,,,,,,,,,,,,left_only
857_upper,857,2021-05-05,2021-05-05 10:30:00-04:00,2021-06-02 10:30:00-04:00,upper,13837.65653320817,,857_upper,,,,,,,,,,,,,,,,,left_only
859_upper,859,2021-05-07,2021-05-07 10:30:00-04:00,2021-06-04 10:30:00-04:00,upper,13955.321492491235,,859_upper,,,,,,,,,,,,,,,,,left_only
860_upper,860,2021-05-10,2021-05-10 10:30:00-04:00,2021-06-07 10:30:00-04:00,upper,13842.725377510516,,860_upper,,,,,,,,,,,,,,,,,left_only
861_lower,861,2021-05-11,2021-05-11 10:30:00-04:00,2021-06-08 10:30:00-04:00,lower,12880.344634194453,,861_lower,,,,,,,,,,,,,,,,,left_only
863_lower,863,2021-05-13,2021-05-13 10:30:00-04:00,2021-06-10 10:30:00-04:00,lower,12891.487502049196,,863_lower,,,,,,,,,,,,,,,,,left_only
867_lower,867,2021-05-19,2021-05-19 10:30:00-04:00,2021-06-16 10:30:00-04:00,lower,12794.492974628063,,867_lower,,,,,,,,,,,,,,,,,left_only
868_lower,868,2021-05-20,2021-05-20 10:30:00-04:00,2021-06-17 10:30:00-04:00,lower,13089.857006373672,,868_lower,,,,,,,,,,,,,,,,,left_only
869_lower,869,2021-05-21,2021-05-21 10:30:00-04:00,2021-06-18 10:30:00-04:00,lower,13353.292480031854,,869_lower,,,,,,,,,,,,,,,,,left_only
86_lower,86,2018-05-03,2018-05-03 10:30:00-04:00,2018-05-31 10:30:00-04:00,lower,6529.913774156759,,86_lower,,,,,,,,,,,,,,,,,left_only
870_lower,870,2021-05-24,2021-05-24 10:30:00-04:00,2021-06-21 10:30:00-04:00,lower,13314.631351765194,,870_lower,,,,,,,,,,,,,,,,,left_only
878_lower,878,2021-06-03,2021-06-03 10:30:00-04:00,2021-07-01 10:30:00-04:00,lower,13353.408146612395,,878_lower,,,,,,,,,,,,,,,,,left_only
879_lower,879,2021-06-04,2021-06-04 10:30:00-04:00,2021-07-02 10:30:00-04:00,lower,13426.29141343178,,879_lower,,,,,,,,,,,,,,,,,left_only
87_lower,87,2018-05-04,2018-05-04 10:30:00-04:00,2018-06-01 10:30:00-04:00,lower,6530.815579603153,,87_lower,,,,,,,,,,,,,,,,,left_only
880_lower,880,2021-06-07,2021-06-07 10:30:00-04:00,2021-07-05 10:30:00-04:00,lower,13600.347561692775,,880_lower,,,,,,,,,,,,,,,,,left_only
881_lower,881,2021-06-08,2021-06-08 10:30:00-04:00,2021-07-06 10:30:00-04:00,lower,13700.979096909712,,881_lower,,,,,,,,,,,,,,,,,left_only
881_upper,881,2021-06-08,2021-06-08 10:30:00-04:00,2021-07-06 10:30:00-04:00,upper,14047.020903090288,2021-06-14 12:09:00-04:00,881_upper,881:upper,881.0,2021-06-08,2021-06-08 10:30:00-04:00,2021-07-06 10:30:00-04:00,2021-06-14,2021.0,upper,-1.0,14047.020903090288,2021-06-14 07:09:00-04:00,27.5,2021-06-14 15:00:00-04:00,True,True,True,both
882_lower,882,2021-06-09,2021-06-09 10:30:00-04:00,2021-07-07 10:30:00-04:00,lower,13706.5224571601,,882_lower,,,,,,,,,,,,,,,,,left_only
882_upper,882,2021-06-09,2021-06-09 10:30:00-04:00,2021-07-07 10:30:00-04:00,upper,14029.2275428399,2021-06-14 06:38:00-04:00,882_upper,882:upper,882.0,2021-06-09,2021-06-09 10:30:00-04:00,2021-07-07 10:30:00-04:00,2021-06-14,2021.0,upper,-1.0,14029.2275428399,2021-06-14 03:03:00-04:00,20.0,2021-06-14 15:00:00-04:00,True,True,True,both
883_lower,883,2021-06-10,2021-06-10 10:30:00-04:00,2021-07-08 10:30:00-04:00,lower,13640.270767459411,,883_lower,,,,,,,,,,,,,,,,,left_only
884_lower,884,2021-06-11,2021-06-11 10:30:00-04:00,2021-07-09 10:30:00-04:00,lower,13834.435259616694,2021-06-16 14:45:00-04:00,884_lower,,,,,,,,,,,,,,,,,left_only
884_upper,884,2021-06-11,2021-06-11 10:30:00-04:00,2021-07-09 10:30:00-04:00,upper,14088.939740383306,2021-06-14 15:52:00-04:00,884_upper,884:upper,884.0,2021-06-11,2021-06-11 10:30:00-04:00,2021-07-09 10:30:00-04:00,2021-06-14,2021.0,upper,-1.0,14092.189740383306,2021-06-14 15:53:00-04:00,16.5,,False,True,False,both
885_upper,885,2021-06-14,2021-06-14 10:30:00-04:00,2021-07-12 10:30:00-04:00,upper,14152.666148882205,2021-06-14 21:15:00-04:00,885_upper,885:upper,885.0,2021-06-14,2021-06-14 10:30:00-04:00,2021-07-12 10:30:00-04:00,2021-06-15,2021.0,upper,-1.0,14152.666148882205,2021-06-14 20:43:00-04:00,13.5,2021-06-15 15:00:00-04:00,True,True,True,both
888_lower,888,2021-06-17,2021-06-17 10:30:00-04:00,2021-07-15 10:30:00-04:00,lower,13742.51840055465,,888_lower,,,,,,,,,,,,,,,,,left_only
889_lower,889,2021-06-18,2021-06-18 10:30:00-04:00,2021-07-16 10:30:00-04:00,lower,13921.936195478069,,889_lower,,,,,,,,,,,,,,,,,left_only
88_lower,88,2018-05-07,2018-05-07 10:30:00-04:00,2018-06-04 10:30:00-04:00,lower,6744.811489379666,,88_lower,,,,,,,,,,,,,,,,,left_only
890_lower,890,2021-06-21,2021-06-21 10:30:00-04:00,2021-07-19 10:30:00-04:00,lower,13836.532033252151,,890_lower,,,,,,,,,,,,,,,,,left_only
891_lower,891,2021-06-22,2021-06-22 10:30:00-04:00,2021-07-20 10:30:00-04:00,lower,13979.354249622636,,891_lower,,,,,,,,,,,,,,,,,left_only
892_lower,892,2021-06-23,2021-06-23 10:30:00-04:00,2021-07-21 10:30:00-04:00,lower,14128.603802996551,,892_lower,,,,,,,,,,,,,,,,,left_only
893_lower,893,2021-06-24,2021-06-24 10:30:00-04:00,2021-07-22 10:30:00-04:00,lower,14220.148284322166,,893_lower,,,,,,,,,,,,,,,,,left_only
894_lower,894,2021-06-25,2021-06-25 10:30:00-04:00,2021-07-23 10:30:00-04:00,lower,14212.53663665611,,894_lower,,,,,,,,,,,,,,,,,left_only
895_lower,895,2021-06-28,2021-06-28 10:30:00-04:00,2021-07-26 10:30:00-04:00,lower,14253.068209006777,,895_lower,,,,,,,,,,,,,,,,,left_only
896_lower,896,2021-06-29,2021-06-29 10:30:00-04:00,2021-07-27 10:30:00-04:00,lower,14362.551618495889,,896_lower,,,,,,,,,,,,,,,,,left_only
897_lower,897,2021-06-30,2021-06-30 10:30:00-04:00,2021-07-28 10:30:00-04:00,lower,14413.469741257775,,897_lower,,,,,,,,,,,,,,,,,left_only
898_lower,898,2021-07-01,2021-07-01 10:30:00-04:00,2021-07-29 10:30:00-04:00,lower,14387.428957941707,,898_lower,,,,,,,,,,,,,,,,,left_only
89_lower,89,2018-05-08,2018-05-08 10:30:00-04:00,2018-06-05 10:30:00-04:00,lower,6743.186081414609,,89_lower,,,,,,,,,,,,,,,,,left_only
903_lower,903,2021-07-08,2021-07-08 10:30:00-04:00,2021-08-05 10:30:00-04:00,lower,14403.205157547043,,903_lower,,,,,,,,,,,,,,,,,left_only
90_lower,90,2018-05-09,2018-05-09 10:30:00-04:00,2018-06-06 10:30:00-04:00,lower,6777.530711875144,,90_lower,,,,,,,,,,,,,,,,,left_only
910_lower,910,2021-07-19,2021-07-19 10:30:00-04:00,2021-08-16 10:30:00-04:00,lower,14329.15848309435,,910_lower,,,,,,,,,,,,,,,,,left_only
911_lower,911,2021-07-20,2021-07-20 10:30:00-04:00,2021-08-17 10:30:00-04:00,lower,14385.840405088677,,911_lower,,,,,,,,,,,,,,,,,left_only
912_lower,912,2021-07-21,2021-07-21 10:30:00-04:00,2021-08-18 10:30:00-04:00,lower,14549.633170910927,,912_lower,,,,,,,,,,,,,,,,,left_only
913_lower,913,2021-07-22,2021-07-22 10:30:00-04:00,2021-08-19 10:30:00-04:00,lower,14701.808905665352,,913_lower,,,,,,,,,,,,,,,,,left_only
919_lower,919,2021-07-30,2021-07-30 10:30:00-04:00,2021-08-27 10:30:00-04:00,lower,14705.947869523075,,919_lower,,,,,,,,,,,,,,,,,left_only
933_lower,933,2021-08-19,2021-08-19 10:30:00-04:00,2021-09-16 10:30:00-04:00,lower,14582.108175705334,,933_lower,,,,,,,,,,,,,,,,,left_only
934_lower,934,2021-08-20,2021-08-20 10:30:00-04:00,2021-09-17 10:30:00-04:00,lower,14777.093446904571,,934_lower,,,,,,,,,,,,,,,,,left_only
935_lower,935,2021-08-23,2021-08-23 10:30:00-04:00,2021-09-20 10:30:00-04:00,lower,14952.109049724946,,935_lower,,,,,,,,,,,,,,,,,left_only
941_lower,941,2021-08-31,2021-08-31 10:30:00-04:00,2021-09-28 10:30:00-04:00,lower,15415.380775283047,2021-09-13 01:07:00-04:00,941_lower,941:lower,941.0,2021-08-31,2021-08-31 10:30:00-04:00,2021-09-28 10:30:00-04:00,2021-09-13,2021.0,lower,1.0,15415.380775283047,2021-09-13 01:10:00-04:00,15.75,2021-09-13 15:00:00-04:00,True,True,True,both
941_upper,941,2021-08-31,2021-08-31 10:30:00-04:00,2021-09-28 10:30:00-04:00,upper,15755.619224716953,,941_upper,,,,,,,,,,,,,,,,,left_only
942_lower,942,2021-09-01,2021-09-01 10:30:00-04:00,2021-09-29 10:30:00-04:00,lower,15483.375263012942,2021-09-10 15:27:00-04:00,942_lower,942:lower,942.0,2021-09-01,2021-09-01 10:30:00-04:00,2021-09-29 10:30:00-04:00,2021-09-10,2021.0,lower,1.0,15483.375263012942,2021-09-10 15:24:00-04:00,53.25,,False,True,False,both
942_upper,942,2021-09-01,2021-09-01 10:30:00-04:00,2021-09-29 10:30:00-04:00,upper,15807.124736987058,,942_upper,,,,,,,,,,,,,,,,,left_only
943_lower,943,2021-09-02,2021-09-02 10:30:00-04:00,2021-09-30 10:30:00-04:00,lower,15501.73613407136,2021-09-10 15:14:00-04:00,943_lower,943:lower,943.0,2021-09-02,2021-09-02 10:30:00-04:00,2021-09-30 10:30:00-04:00,2021-09-10,2021.0,lower,1.0,15501.73613407136,2021-09-10 15:12:00-04:00,53.25,,False,True,False,both
943_upper,943,2021-09-02,2021-09-02 10:30:00-04:00,2021-09-30 10:30:00-04:00,upper,15815.13886592864,,943_upper,,,,,,,,,,,,,,,,,left_only
944_upper,944,2021-09-03,2021-09-03 10:30:00-04:00,2021-10-01 10:30:00-04:00,upper,15775.673756961398,,944_upper,,,,,,,,,,,,,,,,,left_only
945_upper,945,2021-09-06,2021-09-06 10:30:00-04:00,2021-10-04 10:30:00-04:00,upper,15814.866134153544,,945_upper,,,,,,,,,,,,,,,,,left_only
946_upper,946,2021-09-07,2021-09-07 10:30:00-04:00,2021-10-05 10:30:00-04:00,upper,15798.85564379474,,946_upper,,,,,,,,,,,,,,,,,left_only
947_upper,947,2021-09-08,2021-09-08 10:30:00-04:00,2021-10-06 10:30:00-04:00,upper,15807.77934066566,,947_upper,,,,,,,,,,,,,,,,,left_only
948_lower,948,2021-09-09,2021-09-09 10:30:00-04:00,2021-10-07 10:30:00-04:00,lower,15487.061700577528,2021-09-10 15:23:00-04:00,948_lower,948:lower,948.0,2021-09-09,2021-09-09 10:30:00-04:00,2021-10-07 10:30:00-04:00,2021-09-10,2021.0,lower,1.0,15487.061700577528,2021-09-10 15:19:00-04:00,53.25,,False,True,False,both
948_upper,948,2021-09-09,2021-09-09 10:30:00-04:00,2021-10-07 10:30:00-04:00,upper,15792.313299422472,,948_upper,,,,,,,,,,,,,,,,,left_only
949_lower,949,2021-09-10,2021-09-10 10:30:00-04:00,2021-10-08 10:30:00-04:00,lower,15461.689060791025,2021-09-10 15:42:00-04:00,949_lower,949:lower,949.0,2021-09-10,2021-09-10 10:30:00-04:00,2021-10-08 10:30:00-04:00,2021-09-10,2021.0,lower,1.0,15458.25662194298,2021-09-10 15:40:00-04:00,53.25,,False,True,False,both
949_upper,949,2021-09-10,2021-09-10 10:30:00-04:00,2021-10-08 10:30:00-04:00,upper,15806.435939208975,,949_upper,,,,,,,,,,,,,,,,,left_only
950_upper,950,2021-09-13,2021-09-13 10:30:00-04:00,2021-10-11 10:30:00-04:00,upper,15771.8096051526,,950_upper,,,,,,,,,,,,,,,,,left_only
951_upper,951,2021-09-14,2021-09-14 10:30:00-04:00,2021-10-12 10:30:00-04:00,upper,15684.253456834158,,951_upper,,,,,,,,,,,,,,,,,left_only
952_upper,952,2021-09-15,2021-09-15 10:30:00-04:00,2021-10-13 10:30:00-04:00,upper,15597.867424644071,,952_upper,,,,,,,,,,,,,,,,,left_only
953_upper,953,2021-09-16,2021-09-16 10:30:00-04:00,2021-10-14 10:30:00-04:00,upper,15618.571911320902,,953_upper,,,,,,,,,,,,,,,,,left_only
954_upper,954,2021-09-17,2021-09-17 10:30:00-04:00,2021-10-15 10:30:00-04:00,upper,15652.5844175887,,954_upper,,,,,,,,,,,,,,,,,left_only
958_upper,958,2021-09-23,2021-09-23 10:30:00-04:00,2021-10-21 10:30:00-04:00,upper,15474.684743582431,,958_upper,,,,,,,,,,,,,,,,,left_only
